distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-7.734211875168384,CASCI,11,4,1776476528.5173714
0.8535353535353536,-7.772873115150802,CASCI,11,4,1776476528.5978808
0.8945707070707071,-7.806141856575425,CASCI,11,4,1776476528.7037947
0.9356060606060606,-7.8347235314609245,CASCI,11,4,1776476528.7895257
0.9766414141414141,-7.859234393044978,CASCI,11,4,1776476528.8689146
1.0176767676767677,-7.880211740373348,CASCI,11,4,1776476528.9687383
1.058712121212121,-7.898122873417256,CASCI,11,4,1776476529.0508063
1.0997474747474747,-7.913373227510874,CASCI,11,4,1776476529.1271183
1.1407828282828283,-7.926313829412316,CASCI,11,4,1776476529.2173119
1.1818181818181819,-7.937248106429883,CASCI,11,4,1776476529.3060846
1.2228535353535355,-7.946438055955906,CASCI,11,4,1776476529.3816392
1.2638888888888888,-7.954109787171768,CASCI,11,4,1776476529.5510678
1.3049242424242424,-7.9604584557367914,CASCI,11,4,1776476530.5332928
1.345959595959596,-7.9656526195831425,CASCI,11,4,1776476531.3896625
1.3869949494949494,-7.969838049564757,CASCI,11,4,1776476531.9852736
1.428030303030303,-7.9731410272569825,CASCI,11,4,1776476532.0553303
1.4690656565656566,-7.975671213622569,CASCI,11,4,1776476532.125018
1.5101010101010102,-7.977524028864596,CASCI,11,4,1776476532.2034245
1.5511363636363638,-7.978782738400012,CASCI,11,4,1776476532.2818003
1.5921717171717171,-7.979520180723434,CASCI,11,4,1776476532.3561254
1.6332070707070707,-7.9798002083697135,CASCI,11,4,1776476532.4538243
1.6742424242424243,-7.979678989537245,CASCI,11,4,1776476532.539211
1.7152777777777777,-7.979205953392183,CASCI,11,4,1776476532.6168113
1.7563131313131313,-7.97842472022249,CASCI,11,4,1776476532.7125092
1.7973484848484849,-7.977373834424691,CASCI,11,4,1776476532.804025
1.8383838383838385,-7.976087399655535,CASCI,11,4,1776476532.879432
1.879419191919192,-7.974595623550913,CASCI,11,4,1776476532.9794984
1.9204545454545454,-7.9729252873888905,CASCI,11,4,1776476533.0696917
1.961489898989899,-7.971100153119049,CASCI,11,4,1776476533.147977
2.0025252525252526,-7.969141325762452,CASCI,11,4,1776476533.255345
2.043560606060606,-7.967067536763661,CASCI,11,4,1776476533.3445938
2.0845959595959593,-7.964895450667992,CASCI,11,4,1776476533.4265323
2.125631313131313,-7.962639889746473,CASCI,11,4,1776476533.523298
2.166666666666667,-7.960314964787937,CASCI,11,4,1776476533.6155257
2.2077020202020203,-7.957930752462316,CASCI,11,4,1776476533.6887484
2.2487373737373737,-7.955498508052744,CASCI,11,4,1776476533.7902625
2.2897727272727275,-7.953026020868733,CASCI,11,4,1776476533.8873515
2.330808080808081,-7.95052451331487,CASCI,11,4,1776476533.973632
2.3718434343434343,-7.947999843988311,CASCI,11,4,1776476534.0699801
2.412878787878788,-7.9454591917877115,CASCI,11,4,1776476534.1635573
2.4539141414141414,-7.942908293745743,CASCI,11,4,1776476534.2433455
2.494949494949495,-7.940352545966843,CASCI,11,4,1776476534.3446515
2.5359848484848486,-7.937796810231664,CASCI,11,4,1776476534.4333355
2.577020202020202,-7.935245478632319,CASCI,11,4,1776476534.517587
2.6180555555555554,-7.9327025312993,CASCI,11,4,1776476534.6099432
2.659090909090909,-7.930171587542211,CASCI,11,4,1776476534.700663
2.7001262626262625,-7.9276559511689655,CASCI,11,4,1776476534.7807767
2.741161616161616,-7.9251586529630025,CASCI,11,4,1776476534.9063785
2.7821969696969697,-7.922682497116996,CASCI,11,4,1776476535.011388
2.823232323232323,-7.920230104896725,CASCI,11,4,1776476535.0872412
2.864267676767677,-7.917803937060244,CASCI,11,4,1776476535.177857
2.9053030303030303,-7.915406317098536,CASCI,11,4,1776476535.265777
2.946338383838384,-7.913039468052439,CASCI,11,4,1776476535.3473368
2.9873737373737375,-7.910705547744995,CASCI,11,4,1776476535.445177
3.028409090909091,-7.90840667976349,CASCI,11,4,1776476535.5304916
3.0694444444444446,-7.906144983187798,CASCI,11,4,1776476535.6090364
3.110479797979798,-7.903922602551891,CASCI,11,4,1776476535.7000687
3.1515151515151514,-7.901741739113413,CASCI,11,4,1776476535.7978232
3.192550505050505,-7.8996046841647045,CASCI,11,4,1776476535.8799694
3.2335858585858586,-7.897513853565424,CASCI,11,4,1776476535.9772463
3.274621212121212,-7.895471821824806,CASCI,11,4,1776476536.0654135
3.3156565656565657,-7.893482806757986,CASCI,11,4,1776476536.14651
3.356691919191919,-7.8915470425828005,CASCI,11,4,1776476536.2489765
3.397727272727273,-7.8896690288897835,CASCI,11,4,1776476536.3481123
3.4387626262626263,-7.887852225097729,CASCI,11,4,1776476536.4321666
3.4797979797979797,-7.886100349638115,CASCI,11,4,1776476536.5383842
3.5208333333333335,-7.88441739228499,CASCI,11,4,1776476536.629612
3.561868686868687,-7.882807570331938,CASCI,11,4,1776476536.7123635
3.6029040404040407,-7.881275252064713,CASCI,11,4,1776476536.816085
3.643939393939394,-7.879825005989456,CASCI,11,4,1776476536.9121547
3.6849747474747474,-7.878461932965069,CASCI,11,4,1776476536.9967654
3.726010101010101,-7.877190627275664,CASCI,11,4,1776476537.1012244
3.7670454545454546,-7.876015180368618,CASCI,11,4,1776476537.1877353
3.808080808080808,-7.874939455359892,CASCI,11,4,1776476537.2667515
3.8491161616161618,-7.873966762786472,CASCI,11,4,1776476537.3694103
3.890151515151515,-7.873099618756606,CASCI,11,4,1776476537.4707997
3.9311868686868685,-7.8723395786935955,CASCI,11,4,1776476537.5526645
3.9722222222222223,-7.8716794173470666,CASCI,11,4,1776476537.6585584
4.013257575757576,-7.871133121687579,CASCI,11,4,1776476537.7535708
4.054292929292929,-7.870692830377985,CASCI,11,4,1776476537.8465376
4.095328282828283,-7.870356165278284,CASCI,11,4,1776476537.9513125
4.136363636363637,-7.870120011858271,CASCI,11,4,1776476538.0540679
4.17739898989899,-7.869980647135748,CASCI,11,4,1776476538.144396
4.218434343434343,-7.869929641905269,CASCI,11,4,1776476538.2497377
4.259469696969697,-7.869970442298174,CASCI,11,4,1776476538.3488975
4.30050505050505,-7.87009432053614,CASCI,11,4,1776476538.438856
4.341540404040404,-7.870306483345235,CASCI,11,4,1776476538.53937
4.382575757575758,-7.870577415529006,CASCI,11,4,1776476538.6288881
4.423611111111111,-7.870915146151854,CASCI,11,4,1776476538.7160249
4.4646464646464645,-7.871693198258622,CASCI,11,4,1776476538.8201082
4.505681818181818,-7.872510729746174,CASCI,11,4,1776476538.9163582
4.546717171717171,-7.873343373136461,CASCI,11,4,1776476539.004172
4.587752525252525,-7.874188537965986,CASCI,11,4,1776476539.1394181
4.628787878787879,-7.875045087248588,CASCI,11,4,1776476539.2312407
4.669823232323232,-7.875924742151886,CASCI,11,4,1776476539.3169322
4.7108585858585865,-7.876802209442613,CASCI,11,4,1776476539.4279864
4.7518939393939394,-7.87768942018034,CASCI,11,4,1776476539.5239224
4.792929292929292,-7.878591380513208,CASCI,11,4,1776476539.6203675
4.833964646464646,-7.879496101124433,CASCI,11,4,1776476539.7299821
4.875,-7.880403765725359,CASCI,11,4,1776476539.8265066
