distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-7.7343378607600854,CASCI,11,4,1776780548.8839521
0.8535353535353536,-7.772990504175142,CASCI,11,4,1776780548.926068
0.8945707070707071,-7.806253350292582,CASCI,11,4,1776780548.960385
0.9356060606060606,-7.834831085009114,CASCI,11,4,1776780548.996228
0.9766414141414141,-7.859339457562628,CASCI,11,4,1776780549.033439
1.0176767676767677,-7.880315415677953,CASCI,11,4,1776780549.068187
1.058712121212121,-7.898226007495207,CASCI,11,4,1776780549.111548
1.0997474747474747,-7.913476483315144,CASCI,11,4,1776780549.146434
1.1407828282828283,-7.926417730926862,CASCI,11,4,1776780549.181828
1.1818181818181819,-7.937353071163432,CASCI,11,4,1776780549.217438
1.2228535353535355,-7.946544418267742,CASCI,11,4,1776780549.253823
1.2638888888888888,-7.954217815221948,CASCI,11,4,1776780549.302836
1.3049242424242424,-7.9605683639070115,CASCI,11,4,1776780549.341729
1.345959595959596,-7.965764577644646,CASCI,11,4,1776780549.382041
1.3869949494949494,-7.969952189509157,CASCI,11,4,1776780549.4199512
1.428030303030303,-7.973257454828059,CASCI,11,4,1776780549.461238
1.4690656565656566,-7.9757899907909735,CASCI,11,4,1776780549.495627
1.5101010101010102,-7.977645199599032,CASCI,11,4,1776780549.532748
1.5511363636363638,-7.9789063234806985,CASCI,11,4,1776780549.5661728
1.5921717171717171,-7.979646179811865,CASCI,11,4,1776780549.600747
1.6332070707070707,-7.979928622536621,CASCI,11,4,1776780549.640984
1.6742424242424243,-7.979809772480195,CASCI,11,4,1776780549.6741672
1.7152777777777777,-7.979339054515099,CASCI,11,4,1776780549.7084029
1.7563131313131313,-7.978560074461855,CASCI,11,4,1776780549.742825
1.7973484848484849,-7.977511363543885,CASCI,11,4,1776780549.777097
1.8383838383838385,-7.97622701350665,CASCI,11,4,1776780549.8164248
1.879419191919192,-7.974737221342532,CASCI,11,4,1776780549.849653
1.9204545454545454,-7.973068759008942,CASCI,11,4,1776780549.8857899
1.961489898989899,-7.971245380580396,CASCI,11,4,1776780549.9221199
2.0025252525252526,-7.969288176878611,CASCI,11,4,1776780549.9679601
2.043560606060606,-7.967215885700182,CASCI,11,4,1776780550.0019891
2.0845959595959593,-7.965045164231136,CASCI,11,4,1776780550.037629
2.125631313131313,-7.962790829019646,CASCI,11,4,1776780550.0727282
2.166666666666667,-7.960466067916986,CASCI,11,4,1776780550.1068559
2.2077020202020203,-7.95808262763222,CASCI,11,4,1776780550.1473038
2.2487373737373737,-7.955650979943837,CASCI,11,4,1776780550.181246
2.2897727272727275,-7.95318046913313,CASCI,11,4,1776780550.21821
2.330808080808081,-7.950679442828725,CASCI,11,4,1776780550.252352
2.3718434343434343,-7.948155368155682,CASCI,11,4,1776780550.285044
2.412878787878788,-7.945614934849425,CASCI,11,4,1776780550.3245592
2.4539141414141414,-7.943064146812399,CASCI,11,4,1776780550.359305
2.494949494949495,-7.940508403444207,CASCI,11,4,1776780550.3968158
2.5359848484848486,-7.937952571958834,CASCI,11,4,1776780550.4320261
2.577020202020202,-7.935401051804529,CASCI,11,4,1776780550.464841
2.6180555555555554,-7.932857832217522,CASCI,11,4,1776780550.503295
2.659090909090909,-7.930326543870477,CASCI,11,4,1776780550.5366158
2.7001262626262625,-7.927810505517462,CASCI,11,4,1776780550.5698812
2.741161616161616,-7.925312766483438,CASCI,11,4,1776780550.6071732
2.7821969696969697,-7.922836145729274,CASCI,11,4,1776780550.648949
2.823232323232323,-7.920383267931475,CASCI,11,4,1776780550.682657
2.864267676767677,-7.917956595913623,CASCI,11,4,1776780550.718451
2.9053030303030303,-7.9155584642990044,CASCI,11,4,1776780550.753726
2.946338383838384,-7.913191113070141,CASCI,11,4,1776780550.789493
2.9873737373737375,-7.9108567153059495,CASCI,11,4,1776780550.836648
3.028409090909091,-7.908557408663097,CASCI,11,4,1776780550.875047
3.0694444444444446,-7.9062953259256705,CASCI,11,4,1776780550.912439
3.110479797979798,-7.904072625833438,CASCI,11,4,1776780550.948695
3.1515151515151514,-7.90189152429201,CASCI,11,4,1776780550.984829
3.192550505050505,-7.899754325917208,CASCI,11,4,1776780551.0246248
3.2335858585858586,-7.897663455699665,CASCI,11,4,1776780551.062582
3.274621212121212,-7.895621490397602,CASCI,11,4,1776780551.0984051
3.3156565656565657,-7.893631188962841,CASCI,11,4,1776780551.134093
3.356691919191919,-7.891695520720534,CASCI,11,4,1776780551.17812
3.397727272727273,-7.889817689400878,CASCI,11,4,1776780551.2153769
3.4387626262626263,-7.888001150769456,CASCI,11,4,1776780551.253721
3.4797979797979797,-7.886249621154806,CASCI,11,4,1776780551.2930691
3.5208333333333335,-7.884567073374263,CASCI,11,4,1776780551.3324559
3.561868686868687,-7.882957715871014,CASCI,11,4,1776780551.3764858
3.6029040404040407,-7.881425950637988,CASCI,11,4,1776780551.4185212
3.643939393939394,-7.879976305874745,CASCI,11,4,1776780551.455368
3.6849747474747474,-7.878613340701961,CASCI,11,4,1776780551.491582
3.726010101010101,-7.877341369256753,CASCI,11,4,1776780551.565923
3.7670454545454546,-7.8761650750323495,CASCI,11,4,1776780551.6109471
3.808080808080808,-7.875087818621262,CASCI,11,4,1776780551.651962
3.8491161616161618,-7.874112987941344,CASCI,11,4,1776780551.690418
3.890151515151515,-7.873243065719842,CASCI,11,4,1776780551.7379289
3.9311868686868685,-7.872479637282273,CASCI,11,4,1776780551.7752802
3.9722222222222223,-7.871823301179096,CASCI,11,4,1776780551.8139899
4.013257575757576,-7.871273660095702,CASCI,11,4,1776780551.854867
4.054292929292929,-7.870829387426268,CASCI,11,4,1776780551.89499
4.095328282828283,-7.87048835952769,CASCI,11,4,1776780551.93648
4.136363636363637,-7.870249695841237,CASCI,11,4,1776780551.974665
4.17739898989899,-7.8701061016840725,CASCI,11,4,1776780552.02465
4.218434343434343,-7.870054763486691,CASCI,11,4,1776780552.0609138
4.259469696969697,-7.870091086151982,CASCI,11,4,1776780552.10208
4.30050505050505,-7.8702102645586205,CASCI,11,4,1776780552.139711
4.341540404040404,-7.8704073922235835,CASCI,11,4,1776780552.1774778
4.382575757575758,-7.870677539846323,CASCI,11,4,1776780552.21771
4.423611111111111,-7.871015813098511,CASCI,11,4,1776780552.265377
4.4646464646464645,-7.871694168877234,CASCI,11,4,1776780552.3059032
4.505681818181818,-7.872512943980946,CASCI,11,4,1776780552.346612
4.546717171717171,-7.873345704892815,CASCI,11,4,1776780552.3854022
4.587752525252525,-7.874190673241223,CASCI,11,4,1776780552.426479
4.628787878787879,-7.875050438701521,CASCI,11,4,1776780552.4721339
4.669823232323232,-7.875921472836167,CASCI,11,4,1776780552.5134878
4.7108585858585865,-7.876802511471613,CASCI,11,4,1776780552.5514948
4.7518939393939394,-7.877692074341294,CASCI,11,4,1776780552.5923991
4.792929292929292,-7.878588633071741,CASCI,11,4,1776780552.641315
4.833964646464646,-7.879491653026132,CASCI,11,4,1776780552.685048
4.875,-7.88040121495338,CASCI,11,4,1776780552.725346
