distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-87.89097421844716,CASCI,27,14,1776479481.8317063
0.8535353535353536,-88.14629778361996,CASCI,27,14,1776479482.097816
0.8945707070707071,-88.3935232822676,CASCI,27,14,1776479482.3706644
0.9356060606060606,-88.60350194379485,CASCI,27,14,1776479482.65666
0.9766414141414141,-88.81971203007288,CASCI,27,14,1776479482.9448552
1.0176767676767677,-89.00457629292646,CASCI,27,14,1776479483.1670709
1.058712121212121,-89.15888535780678,CASCI,27,14,1776479483.3630087
1.0997474747474747,-89.28638107793626,CASCI,27,14,1776479483.5804195
1.1407828282828283,-89.3910313037694,CASCI,27,14,1776479484.7053504
1.1818181818181819,-89.47643581094906,CASCI,27,14,1776479486.1176245
1.2228535353535355,-89.5457024991123,CASCI,27,14,1776479487.0010102
1.2638888888888888,-89.60146165742894,CASCI,27,14,1776479487.2958617
1.3049242424242424,-89.6459053134676,CASCI,27,14,1776479487.5579376
1.345959595959596,-89.6808694642196,CASCI,27,14,1776479487.827219
1.3869949494949494,-89.7078820055407,CASCI,27,14,1776479488.0647762
1.428030303030303,-89.72822050814037,CASCI,27,14,1776479488.297355
1.4690656565656566,-89.74295846138911,CASCI,27,14,1776479488.5641272
1.5101010101010102,-89.75300289077168,CASCI,27,14,1776479488.8202815
1.5511363636363638,-89.75912400589641,CASCI,27,14,1776479489.0802555
1.5921717171717171,-89.76197813396094,CASCI,27,14,1776479489.3430307
1.6332070707070707,-89.76212542684796,CASCI,27,14,1776479489.5902739
1.6742424242424243,-89.76004377105987,CASCI,27,14,1776479489.8684354
1.7152777777777777,-89.75614006437725,CASCI,27,14,1776479490.130858
1.7563131313131313,-89.75075968824565,CASCI,27,14,1776479490.4221814
1.7973484848484849,-89.74419471407357,CASCI,27,14,1776479490.6897428
1.8383838383838385,-89.7366911469151,CASCI,27,14,1776479490.951516
1.879419191919192,-89.72845536497822,CASCI,27,14,1776479491.260028
1.9204545454545454,-89.71965984646792,CASCI,27,14,1776479491.6007648
1.961489898989899,-89.71044824641275,CASCI,27,14,1776479491.9251258
2.0025252525252526,-89.7009398658705,CASCI,27,14,1776479492.255411
2.043560606060606,-89.6912335646004,CASCI,27,14,1776479492.642741
2.0845959595959593,-89.68141127350671,CASCI,27,14,1776479493.043461
2.125631313131313,-89.67154091565088,CASCI,27,14,1776479493.3864462
2.166666666666667,-89.66167923036973,CASCI,27,14,1776479493.7240071
2.2077020202020203,-89.65187422185706,CASCI,27,14,1776479494.084283
2.2487373737373737,-89.64216754257201,CASCI,27,14,1776479494.4190605
2.2897727272727275,-89.63259693466738,CASCI,27,14,1776479494.764095
2.330808080808081,-89.62319892324712,CASCI,27,14,1776479495.0956624
2.3718434343434343,-89.61458981631456,CASCI,27,14,1776479495.4250827
2.412878787878788,-89.60598222492825,CASCI,27,14,1776479495.7329876
2.4539141414141414,-89.59793432720375,CASCI,27,14,1776479496.08345
2.494949494949495,-89.59070741342732,CASCI,27,14,1776479496.3816843
2.5359848484848486,-89.58456251040212,CASCI,27,14,1776479496.7040699
2.577020202020202,-89.57950052141194,CASCI,27,14,1776479497.0685158
2.6180555555555554,-89.57522277975269,CASCI,27,14,1776479498.7855773
2.659090909090909,-89.57140718647278,CASCI,27,14,1776479500.5494726
2.7001262626262625,-89.5678222086281,CASCI,27,14,1776479500.903661
2.741161616161616,-89.56436573038872,CASCI,27,14,1776479501.2563074
2.7821969696969697,-89.56100663469302,CASCI,27,14,1776479501.6695528
2.823232323232323,-89.57541142836963,CASCI,27,14,1776479502.0782797
2.864267676767677,-89.57303137665234,CASCI,27,14,1776479502.4539025
2.9053030303030303,-89.55234887435932,CASCI,27,14,1776479502.786937
2.946338383838384,-89.55017551128735,CASCI,27,14,1776479503.1454442
2.9873737373737375,-89.61086586429978,CASCI,27,14,1776479503.4379876
3.028409090909091,-89.3631577139991,CASCI,27,14,1776479503.722548
3.0694444444444446,-89.36414903708965,CASCI,27,14,1776479504.0061338
3.110479797979798,-89.36512071384522,CASCI,27,14,1776479504.299763
3.1515151515151514,-89.36608096869904,CASCI,27,14,1776479504.5971303
3.192550505050505,-89.36702593017631,CASCI,27,14,1776479504.9340343
3.2335858585858586,-89.36796489379752,CASCI,27,14,1776479505.2794971
3.274621212121212,-89.36890740633025,CASCI,27,14,1776479505.650335
3.3156565656565657,-89.36983672964354,CASCI,27,14,1776479505.9752352
3.356691919191919,-89.37078232519578,CASCI,27,14,1776479506.299563
3.397727272727273,-89.37173281064706,CASCI,27,14,1776479506.637809
3.4387626262626263,-89.52740238784241,CASCI,27,14,1776479506.9517279
3.4797979797979797,-89.52602125278644,CASCI,27,14,1776479507.2688375
3.5208333333333335,-89.37462677097862,CASCI,27,14,1776479507.5790975
3.561868686868687,-89.37560960951224,CASCI,27,14,1776479507.8808696
3.6029040404040407,-89.3766084616099,CASCI,27,14,1776479508.1710336
3.643939393939394,-89.3776054340417,CASCI,27,14,1776479508.4873102
3.6849747474747474,-89.37861946844606,CASCI,27,14,1776479508.790691
3.726010101010101,-89.37964630768857,CASCI,27,14,1776479509.1368463
3.7670454545454546,-89.38067272946228,CASCI,27,14,1776479509.433474
3.808080808080808,-89.38171599636057,CASCI,27,14,1776479509.7444735
3.8491161616161618,-89.38276655748753,CASCI,27,14,1776479510.0421207
3.890151515151515,-89.38382434939359,CASCI,27,14,1776479510.3484108
3.9311868686868685,-89.38488225518957,CASCI,27,14,1776479511.3495824
3.9722222222222223,-89.38594105885015,CASCI,27,14,1776479513.113533
4.013257575757576,-89.3869953066722,CASCI,27,14,1776479514.0661592
4.054292929292929,-89.38806245203143,CASCI,27,14,1776479514.3715127
4.095328282828283,-89.38911704590168,CASCI,27,14,1776479514.6734028
4.136363636363637,-89.39017988879733,CASCI,27,14,1776479514.9708793
4.17739898989899,-89.3912197651922,CASCI,27,14,1776479515.2782466
4.218434343434343,-89.39225525996756,CASCI,27,14,1776479515.5629823
4.259469696969697,-89.39326145352187,CASCI,27,14,1776479515.8412437
4.30050505050505,-89.39429298318454,CASCI,27,14,1776479516.1743577
4.341540404040404,-89.39529506863092,CASCI,27,14,1776479516.4650357
4.382575757575758,-89.39626519014413,CASCI,27,14,1776479516.7788775
4.423611111111111,-89.39722500339845,CASCI,27,14,1776479517.0759387
4.4646464646464645,-89.39817438210167,CASCI,27,14,1776479517.3701565
4.505681818181818,-89.39910765190872,CASCI,27,14,1776479517.660744
4.546717171717171,-89.40001168885007,CASCI,27,14,1776479517.9402502
4.587752525252525,-89.400900977677,CASCI,27,14,1776479518.3124166
4.628787878787879,-89.51340545121191,CASCI,27,14,1776479518.7615643
4.669823232323232,-89.51240982249301,CASCI,27,14,1776479519.0632722
4.7108585858585865,-89.58443787783958,CASCI,27,14,1776479519.436008
4.7518939393939394,-89.5135169320518,CASCI,27,14,1776479519.8453264
4.792929292929292,-89.5867315061187,CASCI,27,14,1776479520.1850731
4.833964646464646,-89.12447791244412,CASCI,27,14,1776479520.726529
4.875,-89.49479443522287,CASCI,27,14,1776479521.2214649
