distance,energy,method,n_orbitals,n_electrons,timestamp
0.8125,-7.631864841285778,CASCI,6,4,1777061119.331116
0.8535353535353536,-7.670836847331909,CASCI,6,4,1777061119.380379
0.8945707070707071,-7.704295670122008,CASCI,6,4,1777061119.427653
0.9356060606060606,-7.732952935201483,CASCI,6,4,1777061119.491447
0.976641414141414,-7.757429967153564,CASCI,6,4,1777061119.552269
1.0176767676767675,-7.778267511922703,CASCI,6,4,1777061119.6016068
1.058712121212121,-7.79593430418538,CASCI,6,4,1777061119.6532538
1.0997474747474747,-7.810835185049085,CASCI,6,4,1777061119.7059252
1.1407828282828285,-7.823318960949642,CASCI,6,4,1777061119.7628002
1.181818181818182,-7.833685879844005,CASCI,6,4,1777061119.8198872
1.2228535353535357,-7.842194552332934,CASCI,6,4,1777061119.908622
1.2638888888888888,-7.849068171904239,CASCI,6,4,1777061120.081782
1.3049242424242424,-7.8544999597329,CASCI,6,4,1777061120.126831
1.345959595959596,-7.858657825848251,CASCI,6,4,1777061120.1722019
1.3869949494949494,-7.8616882980549745,CASCI,6,4,1777061120.217494
1.428030303030303,-7.863719788153718,CASCI,6,4,1777061120.2686641
1.4690656565656566,-7.864865292024024,CASCI,6,4,1777061120.3122728
1.5101010101010102,-7.865224614264422,CASCI,6,4,1777061120.355623
1.5511363636363638,-7.864886203090064,CASCI,6,4,1777061120.3976178
1.5921717171717171,-7.863928671287956,CASCI,6,4,1777061120.446964
1.6332070707070707,-7.862422065253529,CASCI,6,4,1777061120.501041
1.6742424242424243,-7.860428933519616,CASCI,6,4,1777061120.553337
1.7152777777777777,-7.858005234982986,CASCI,6,4,1777061120.6013591
1.7563131313131313,-7.855201118435822,CASCI,6,4,1777061120.6478798
1.7973484848484849,-7.852061598033483,CASCI,6,4,1777061120.6991308
1.8383838383838385,-7.848627143973746,CASCI,6,4,1777061120.7436259
1.879419191919192,-7.844934203619472,CASCI,6,4,1777061120.7883258
1.9204545454545456,-7.841015665265518,CASCI,6,4,1777061120.830904
1.961489898989899,-7.836901274471372,CASCI,6,4,1777061120.872842
2.0025252525252526,-7.83261801114926,CASCI,6,4,1777061120.923292
2.043560606060606,-7.828190434260652,CASCI,6,4,1777061120.968731
2.0845959595959593,-7.82364099993167,CASCI,6,4,1777061121.018476
2.125631313131313,-7.818990357976028,CASCI,6,4,1777061121.077448
2.166666666666667,-7.814257631164915,CASCI,6,4,1777061121.15544
2.2077020202020203,-7.8094606810649125,CASCI,6,4,1777061121.2026272
2.2487373737373737,-7.804616363838907,CASCI,6,4,1777061121.250308
2.2897727272727275,-7.799740779018325,CASCI,6,4,1777061121.3188028
2.330808080808081,-7.794849513840644,CASCI,6,4,1777061121.398658
2.3718434343434343,-7.789957885202355,CASCI,6,4,1777061121.581793
2.412878787878788,-7.785081180468676,CASCI,6,4,1777061121.631187
2.4539141414141414,-7.780234897121092,CASCI,6,4,1777061121.683618
2.494949494949495,-7.775434979282297,CASCI,6,4,1777061121.729086
2.5359848484848486,-7.77069804627672,CASCI,6,4,1777061121.784561
2.577020202020202,-7.766041604326998,CASCI,6,4,1777061121.829283
2.6180555555555554,-7.7614842271431295,CASCI,6,4,1777061121.8853061
2.659090909090909,-7.75704568472238,CASCI,6,4,1777061121.942785
2.7001262626262625,-7.752746992808977,CASCI,6,4,1777061121.990129
2.741161616161616,-7.748610349527559,CASCI,6,4,1777061122.0379891
2.7821969696969697,-7.744658804068901,CASCI,6,4,1777061122.0852008
2.823232323232323,-7.7409163281700595,CASCI,6,4,1777061122.137959
2.864267676767677,-7.73740659026199,CASCI,6,4,1777061122.1823418
2.9053030303030303,-7.734152888476955,CASCI,6,4,1777061122.22557
2.946338383838384,-7.731176241066566,CASCI,6,4,1777061122.267974
2.9873737373737375,-7.728495790925951,CASCI,6,4,1777061122.313119
3.028409090909091,-7.726127161421483,CASCI,6,4,1777061122.364676
3.0694444444444446,-7.724082001397272,CASCI,6,4,1777061122.407079
3.110479797979798,-7.722367591534093,CASCI,6,4,1777061122.450156
3.1515151515151514,-7.720986729915433,CASCI,6,4,1777061122.493404
3.192550505050505,-7.719937868682636,CASCI,6,4,1777061122.547088
3.2335858585858586,-7.719215435623646,CASCI,6,4,1777061122.5930429
3.274621212121212,-7.718810260297022,CASCI,6,4,1777061122.6363258
3.3156565656565657,-7.718710032640198,CASCI,6,4,1777061122.693752
3.356691919191919,-7.718899744769584,CASCI,6,4,1777061122.747881
3.397727272727273,-7.719362093421465,CASCI,6,4,1777061122.805221
3.4387626262626263,-7.720146311412103,CASCI,6,4,1777061122.850029
3.4797979797979797,-7.722221439061011,CASCI,6,4,1777061122.898001
3.5208333333333335,-7.724362227793739,CASCI,6,4,1777061122.944627
3.561868686868687,-7.72655296050309,CASCI,6,4,1777061122.999066
3.6029040404040407,-7.72877802425287,CASCI,6,4,1777061123.046415
3.643939393939394,-7.731022295103502,CASCI,6,4,1777061123.0988019
3.6849747474747474,-7.733271563096173,CASCI,6,4,1777061123.143347
3.726010101010101,-7.735506530400567,CASCI,6,4,1777061123.195713
3.7670454545454546,-7.737722307717712,CASCI,6,4,1777061123.249928
3.808080808080808,-7.73990391078296,CASCI,6,4,1777061123.3022451
3.8491161616161618,-7.742041816700798,CASCI,6,4,1777061123.353739
3.890151515151515,-7.744132287465665,CASCI,6,4,1777061123.397642
3.931186868686869,-7.746150168901193,CASCI,6,4,1777061123.463852
3.9722222222222223,-7.748108270974014,CASCI,6,4,1777061123.514959
4.013257575757576,-7.749995474280376,CASCI,6,4,1777061123.562065
4.054292929292929,-7.751804382383725,CASCI,6,4,1777061123.611639
4.095328282828283,-7.753543911626788,CASCI,6,4,1777061123.6783402
4.136363636363637,-7.755201550784745,CASCI,6,4,1777061123.730531
4.17739898989899,-7.756780682018217,CASCI,6,4,1777061123.787366
4.218434343434343,-7.758281471138613,CASCI,6,4,1777061123.881564
4.259469696969697,-7.759704870534693,CASCI,6,4,1777061123.949909
4.30050505050505,-7.761054719308758,CASCI,6,4,1777061124.012053
4.341540404040404,-7.762323941469861,CASCI,6,4,1777061124.071955
4.382575757575758,-7.7635293977895685,CASCI,6,4,1777061124.16133
4.423611111111111,-7.764660860084595,CASCI,6,4,1777061124.228914
4.4646464646464645,-7.765726630184269,CASCI,6,4,1777061124.282314
4.505681818181818,-7.766730479236319,CASCI,6,4,1777061124.357805
4.546717171717171,-7.767672660984417,CASCI,6,4,1777061124.427391
4.587752525252525,-7.768557405440158,CASCI,6,4,1777061124.497458
4.628787878787879,-7.769387466360694,CASCI,6,4,1777061124.563842
4.669823232323232,-7.770165566794081,CASCI,6,4,1777061124.624753
4.7108585858585865,-7.7708949163697945,CASCI,6,4,1777061124.684298
4.7518939393939394,-7.771578378914336,CASCI,6,4,1777061124.7627032
4.792929292929292,-7.782367151094668,CASCI,6,4,1777061124.866318
4.833964646464646,-7.782204944629176,CASCI,6,4,1777061124.942183
4.875,-7.782152434107047,CASCI,6,4,1777061124.9962518
